dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,BinaryFuzzyART,3,70000,784,10,8,0.75,MNIST,70000,784,10,0.03162093323867515,0.3570000131630129,0.07106252003915987,0.3721098671923437,402.92891880497336,756.5973661839962,4894,6272.0,binary,35000,35000,ok,,
