dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
Spambase,UCI_94_Spambase,ART1,0,4601,57,2,16,0.25,ucimlrepo,94,4601,57,2,0.31145734736425,0.3497043253585906,0.15943563184514717,0.20165349127550722,0.053370320005342364,0.03311349009163678,3,350208.0,binary,2300,2301,ok,,
