dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,FuzzyART_binary,2,70000,784,10,8,0.9,MNIST,70000,784,10,0.002146183047961278,0.19909300932897744,0.003734177044749168,0.26090584198996064,10811.136151104933,15024.904001199175,13819,5547057152.0,binary,35000,35000,ok,,
