dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
pendigits,UCI_81_PenDigits,FuzzyART_continuous,0,10992,16,10,0,0.25,ucimlrepo,81,10992,16,10,0.3786083582163051,0.577943708808519,0.3041764985277466,0.5271344919143551,0.006439994089305401,0.005731262965127826,26,26624.0,continuous,5496,5496,ok,,
