dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
uci_har,UCI_HAR_ZIP,FuzzyART_continuous,2,10299,561,6,0,0.9,zip,10299,561,6,0.005493878241770407,0.2544241677716886,0.017992724094849373,0.3137230836138926,18.74154112301767,21.842323921853676,1623,58272192.0,continuous,5149,5150,ok,,
