dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,FuzzyART_binary,2,70000,784,10,8,0.75,MNIST,70000,784,10,0.06787505908025139,0.35947151549885753,0.10633173681548816,0.3725456054437233,4066.950508512091,5413.249748453964,4920,1974927360.0,binary,35000,35000,ok,,
