dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
uci_har,UCI_HAR_ZIP,FuzzyART_binary,1,10299,561,6,8,0.75,zip,10299,561,6,0.1791884435356475,0.4775009963442657,0.20627414299872354,0.46077798039003015,31.07392330095172,29.84608499915339,262,75254784.0,binary,5149,5150,ok,,
