dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,4,0.9,ucimlrepo,81,10992,16,10,0.058952328157072895,0.44048232837091145,0.0727421487562984,0.45511551520181254,0.04873888799920678,0.32056704396381974,863,96.0,binary,5496,5496,ok,,
