dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,FuzzyART_continuous,3,70000,784,10,0,0.25,MNIST,70000,784,10,0.13150688873266517,0.3427814263726019,0.07235280536157239,0.15256043185701468,0.6319849858991802,0.5953473399858922,4,200704.0,continuous,35000,35000,ok,,
