dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
uci_har,UCI_HAR_ZIP,FuzzyART_binary,3,10299,561,6,16,0.25,zip,10299,561,6,0.33243350611999056,0.5566193719182636,0.3313796412519845,0.5522609546632152,1.3974500140175223,1.1193368388339877,2,1148928.0,binary,5149,5150,ok,,
