dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
pendigits,UCI_81_PenDigits,FuzzyART_binary,0,10992,16,10,4,0.25,ucimlrepo,81,10992,16,10,0.0,0.0,0.0,0.0,0.004655621014535427,0.0024663859512656927,1,4096.0,binary,5496,5496,ok,,
