dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,16,0.75,ucimlrepo,81,10992,16,10,0.0770138077289936,0.5087299545464554,0.0866921893425892,0.5169301590687362,0.11959322006441653,0.40933739207684994,509,160.0,binary,5496,5496,ok,,
