dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
pendigits,UCI_81_PenDigits,FuzzyART_binary,4,10992,16,10,16,0.75,ucimlrepo,81,10992,16,10,0.08210388731154364,0.510726412321837,0.09187152499818221,0.5171875272697046,2.1895681279711425,3.0858040179591626,490,8028160.0,binary,5496,5496,ok,,
