dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,BinaryFuzzyART,0,70000,784,10,8,0.9,MNIST,70000,784,10,0.002281529120938235,0.19957622335677838,0.0038671052543786115,0.26022418671652836,1092.9346039860975,2119.9763374219183,13796,6272.0,binary,35000,35000,ok,,
