dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,FuzzyART_continuous,3,70000,784,10,0,0.75,MNIST,70000,784,10,0.014990501527039072,0.3205848551680314,0.01966938314066614,0.3477901746754035,620.2913734149188,866.5560618021991,6474,324839424.0,continuous,35000,35000,ok,,
