dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
pendigits,UCI_81_PenDigits,FuzzyART_binary,3,10992,16,10,4,0.5,ucimlrepo,81,10992,16,10,0.33612733285903423,0.5474034556434896,0.38732888545830496,0.5574192809384684,0.03785734507255256,0.03987993602640927,30,122880.0,binary,5496,5496,ok,,
