dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,8,0.5,ucimlrepo,94,4601,57,2,0.3082942014639517,0.31074242599929836,0.08309024354360434,0.1298008120359573,0.025918761966750026,0.02079068496823311,3,87552.0,binary,2300,2301,ok,,
