dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,BinaryFuzzyART,4,70000,784,10,16,0.75,MNIST,70000,784,10,0.016721288789740076,0.3361139905412329,0.02551745469090614,0.3574301787728815,933.6455831341445,1797.2133028309327,5775,7840.0,binary,35000,35000,ok,,
