dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
Spambase,UCI_94_Spambase,FuzzyART_binary,0,4601,57,2,1,0.75,ucimlrepo,94,4601,57,2,0.29461963645561,0.37716954012432446,-0.029825233204741647,0.03648450237260566,0.0038536100182682276,0.0026372880674898624,5,18240.0,binary,2300,2301,ok,,
