dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
pendigits,UCI_81_PenDigits,BinaryFuzzyART,4,10992,16,10,1,0.75,ucimlrepo,81,10992,16,10,0.2306695938808014,0.5468538959240559,0.24480062017307772,0.549329256618592,0.004697939999459777,0.029136099001334514,144,32.0,binary,5496,5496,ok,,
