dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
uci_har,UCI_HAR_ZIP,FuzzyART_binary,4,10299,561,6,4,0.9,zip,10299,561,6,0.007899927906200203,0.28408361984681496,0.017355848190927916,0.31337402858889524,64.47678384790197,74.16781776002608,1308,187849728.0,binary,5149,5150,ok,,
