dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
pendigits,UCI_81_PenDigits,ART1,0,10992,16,10,16,0.25,ucimlrepo,81,10992,16,10,0.3419594946774792,0.6444062731115815,0.38072711554024213,0.6359279379595145,0.41884872619993985,0.33218032377772033,101,3309568.0,binary,5496,5496,ok,,
