dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
pendigits,UCI_81_PenDigits,BinaryFuzzyART,4,10992,16,10,16,0.9,ucimlrepo,81,10992,16,10,0.009398167471418264,0.2908590274402279,0.014423167688039933,0.3347674042267897,0.4801823559682816,1.5100019180681556,1778,160.0,binary,5496,5496,ok,,
