dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,ART1,1,70000,784,10,4,0.75,MNIST,70000,784,10,0.0,2.1413638772907002e-11,0.0007386799707232701,0.14171047643136572,12102.260778033175,9999.756691280054,35000,14049280000.0,binary,35000,35000,ok,,
