dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,1,10299,561,6,8,0.5,zip,10299,561,6,0.39109862038964827,0.6002657518963938,0.3614468155445592,0.5523759161416378,0.3041286151856184,0.31607353198342025,14,4488.0,binary,5149,5150,ok,,
