dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
uci_har,UCI_HAR_ZIP,FuzzyART_binary,1,10299,561,6,4,0.9,zip,10299,561,6,0.007911684846139303,0.2817790348911156,0.0156759697708373,0.3104611556893642,62.87222820497118,72.42541000014171,1302,186988032.0,binary,5149,5150,ok,,
