dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,MultinomialNB,0,70000,784,10,1,0.0,MNIST,70000,784,10,0.8255428571428571,1.3130845190025866,0.0942624780582264,1005120.0,binary,35000,35000,ok,,
