dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,memory_bits,variant,n_train,n_test,status,error,traceback
uci_har,UCI_HAR_ZIP,SGDClassifier_binary,0,10299,561,6,8,0.0,zip,10299,561,6,0.9413592233009709,0.34742504404857755,0.06500652793329209,1724288.0,binary(loss=log_loss),5149,5150,ok,,
