dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,memory_bits,variant,n_train,n_test,status,error,traceback
uci_har,UCI_HAR_ZIP,MultinomialNB,4,10299,561,6,16,0.0,zip,10299,561,6,0.8446601941747572,0.8971277379896492,0.11972477601375431,6894720.0,binary,5149,5150,ok,,
