dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
Spambase,UCI_94_Spambase,BinaryFuzzyARTMAP,3,4601,57,2,4,0.5,ucimlrepo,94,4601,57,2,0.5310734463276836,0.007218563929200172,0.004277814063243568,4,228.0,binary,2300,2301,ok,,
