dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,memory_bits,variant,n_train,n_test,status,error,traceback
uci_har,UCI_HAR_ZIP,MultinomialNB,1,10299,561,6,4,0.0,zip,10299,561,6,0.842135922330097,0.1761348919244483,0.029080078937113285,1724544.0,binary,5149,5150,ok,,
