dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
Spambase,UCI_94_Spambase,BinaryFuzzyARTMAP,4,4601,57,2,1,0.75,ucimlrepo,94,4601,57,2,0.4589308996088657,0.0031357600819319487,0.0017957560485228896,7,0.0,binary,2300,2301,ok,,
