dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,SGDClassifier_continuous,3,70000,784,10,0,0.0,MNIST,70000,784,10,0.8588,1.2287954239873216,0.02233313408214599,251648.0,continuous(loss=log_loss),35000,35000,ok,,
