dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
uci_har,UCI_HAR_ZIP,ART1MAP,3,10299,561,6,4,0.9,zip,10299,561,6,0.9532038834951456,224.35348076501396,180.98076562199276,5149,1478973015.0,binary,5149,5150,ok,,
