dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,memory_bits,variant,n_train,n_test,status,error,traceback
uci_har,UCI_HAR_ZIP,MultinomialNB,0,10299,561,6,16,0.0,zip,10299,561,6,0.8533980582524272,0.8986603709636256,0.11951423098798841,6894720.0,binary,5149,5150,ok,,
