dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,FuzzyARTMAP_continuous,0,70000,784,10,0,0.9,MNIST,70000,784,10,0.9609714285714286,1462.1703177660238,2008.3801350910217,14911,748233980.0,continuous,35000,35000,ok,,
