dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,MultinomialNB,3,70000,784,10,4,0.0,MNIST,70000,784,10,0.8281714285714286,5.719418447930366,0.2852506800554693,4015680.0,binary,35000,35000,ok,,
