dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
Spambase,UCI_94_Spambase,FuzzyARTMAP_binary,4,4601,57,2,1,0.75,ucimlrepo,94,4601,57,2,0.4589308996088657,0.006399316946044564,0.004394807969219983,7,25536.0,binary,2300,2301,ok,,
