dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
uci_har,UCI_HAR_ZIP,FuzzyARTMAP_continuous,1,10299,561,6,0,0.9,zip,10299,561,6,0.9563106796116505,20.89163439301774,23.031677372055128,1612,57882084.0,continuous,5149,5150,ok,,
