dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,memory_bits,variant,n_train,n_test,status,error,traceback
uci_har,UCI_HAR_ZIP,MultinomialNB,2,10299,561,6,16,0.0,zip,10299,561,6,0.8458252427184466,0.8506651550997049,0.11885640700347722,6894720.0,binary,5149,5150,ok,,
