dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,FuzzyARTMAP_binary,1,70000,784,10,16,0.5,MNIST,70000,784,10,0.43485714285714283,276.97041005198844,333.02770902996417,143,114803260.0,binary,35000,35000,ok,,
