dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_uci_id,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,memory_bits,variant,n_train,n_test,status,error,traceback
pendigits,UCI_81_PenDigits,MultinomialNB,2,10992,16,10,4,0.0,ucimlrepo,81,10992,16,10,0.8224163027656477,0.01813733798917383,0.002552686957642436,83840.0,binary,5496,5496,ok,,
